id,date,route_id,vh_id,route_nm,now_latitude,now_longitude,now_station,now_arrive_time,distance,next_station,next_latitude,next_longitude,next_arrive_time
1057,2019-10-15,405136001,7997058,360-1,33.485662,126.494923,도호동,21시,374.0,은남동,33.485822,126.490897,92
1058,2019-10-15,405136001,7997058,360-1,33.478867,126.483833,한라중학교/부영아파트,22시,417.0,대림2차아파트,33.47885,126.48835,108
1059,2019-10-15,405136001,7997058,360-1,33.47885,126.48835,대림2차아파트,22시,334.0,연동대림1차아파트,33.4807,126.489933,60
1060,2019-10-15,405136001,7997058,360-1,33.4807,126.489933,연동대림1차아파트,22시,550.0,케이티앤지,33.482077000000004,126.485355,146
1061,2019-10-15,405136001,7997058,360-1,33.482077000000004,126.485355,케이티앤지,22시,199.0,롯데마트,33.482142,126.483213,40
1062,2019-10-15,405136001,7997058,360-1,33.482142,126.483213,롯데마트,22시,341.0,원노형,33.483446,126.480758,68
1063,2019-10-15,405136001,7997058,360-1,33.483446,126.480758,원노형,22시,185.0,노형오거리,33.485853500000005,126.48053000000002,196
1064,2019-10-15,405136001,7997058,360-1,33.485853500000005,126.48053000000002,노형오거리,22시,252.0,남녕고등학교,33.488046000000004,126.483112,84
1065,2019-10-15,405136001,7997058,360-1,33.488046000000004,126.483112,남녕고등학교,22시,322.0,한라병원,33.489633000000005,126.486,88
1066,2019-10-15,405136001,7997058,360-1,33.489633000000005,126.486,한라병원,22시,291.0,삼무공원사거리,33.4899,126.488917,148
1067,2019-10-15,405136001,7997058,360-1,33.4899,126.488917,삼무공원사거리,22시,381.0,제원아파트,33.487531,126.489892,94
1068,2019-10-15,405136001,7997058,360-1,33.487531,126.489892,제원아파트,22시,267.0,은남동,33.485822,126.490897,64
1069,2019-10-15,405136001,7997058,360-1,33.485822,126.490897,은남동,22시,374.0,도호동,33.485662,126.494923,60
1070,2019-10-15,405136001,7997058,360-1,33.485662,126.494923,도호동,22시,321.0,연동주민센터,33.487317,126.496617,96
1071,2019-10-15,405136001,7997058,360-1,33.487317,126.496617,연동주민센터,22시,455.0,제주도청 신제주로터리,33.491433,126.496783,78
1072,2019-10-15,405136001,7997058,360-1,33.491433,126.496783,제주도청 신제주로터리,22시,528.0,연동입구,33.496203,126.496995,60
1073,2019-10-15,405136001,7997058,360-1,33.496203,126.496995,연동입구,22시,753.0,오라3동,33.49925,126.503183,64
1074,2019-10-15,405136001,7997058,360-1,33.49925,126.503183,오라3동,22시,381.0,월구마을,33.500133,126.507,68
1075,2019-10-15,405136001,7997058,360-1,33.500133,126.507,월구마을,22시,375.0,동성마을,33.500045,126.511035,46
1076,2019-10-15,405136001,7997058,360-1,33.500045,126.511035,동성마을,22시,354.0,제주버스터미널,33.49993,126.514863,104
1077,2019-10-15,405136001,7997058,360-1,33.49993,126.514863,제주버스터미널,22시,262.0,한국병원,33.499793,126.517687,156
1078,2019-10-15,405136001,7997058,360-1,33.499789,126.523759,남서광마을,22시,193.0,탐라장애인 종합복지관,33.500017,126.525833,34
1079,2019-10-15,405136001,7997058,360-1,33.500017,126.525833,탐라장애인 종합복지관,22시,459.0,제주시청(아라방면),33.499559999999995,126.529771,102
1080,2019-10-15,405136001,7997058,360-1,33.499559999999995,126.529771,제주시청(아라방면),22시,454.0,고산동산(아라방면),33.496007,126.532287,82
1081,2019-10-15,405136001,7997058,360-1,33.496007,126.532287,고산동산(아라방면),22시,414.0,제주지방법원(아라방면),33.493109000000004,126.535091,120
1082,2019-10-15,405136001,7997058,360-1,33.493109000000004,126.535091,제주지방법원(아라방면),22시,525.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,206
1083,2019-10-15,405136001,7997058,360-1,33.479705,126.543811,남국원(아라방면),22시,355.0,아라초등학교,33.476533,126.544283,58
1084,2019-10-15,405136001,7997058,360-1,33.476533,126.544283,아라초등학교,22시,350.0,아라주공아파트,33.473655,126.545425,50
1085,2019-10-15,405136001,7997058,360-1,33.473655,126.545425,아라주공아파트,22시,244.0,인다마을,33.47145,126.5454,38
1086,2019-10-15,405136001,7997058,360-1,33.47145,126.5454,인다마을,22시,330.0,제주대학교병원,33.469089000000004,126.547389,108
1087,2019-10-15,405136001,7997064,360-1,33.478867,126.483833,한라중학교/부영아파트,06시,417.0,대림2차아파트,33.47885,126.48835,136
1088,2019-10-15,405136001,7997064,360-1,33.47885,126.48835,대림2차아파트,06시,334.0,연동대림1차아파트,33.4807,126.489933,68
1089,2019-10-15,405136001,7997064,360-1,33.4807,126.489933,연동대림1차아파트,06시,550.0,케이티앤지,33.482077000000004,126.485355,140
1090,2019-10-15,405136001,7997064,360-1,33.482077000000004,126.485355,케이티앤지,06시,199.0,롯데마트,33.482142,126.483213,22
1091,2019-10-15,405136001,7997064,360-1,33.482142,126.483213,롯데마트,06시,341.0,원노형,33.483446,126.480758,52
1092,2019-10-15,405136001,7997064,360-1,33.483446,126.480758,원노형,06시,185.0,노형오거리,33.485853500000005,126.48053000000002,92
1093,2019-10-15,405136001,7997064,360-1,33.485853500000005,126.48053000000002,노형오거리,06시,252.0,남녕고등학교,33.488046000000004,126.483112,198
1094,2019-10-15,405136001,7997064,360-1,33.488046000000004,126.483112,남녕고등학교,06시,322.0,한라병원,33.489633000000005,126.486,126
1095,2019-10-15,405136001,7997064,360-1,33.489633000000005,126.486,한라병원,06시,291.0,삼무공원사거리,33.4899,126.488917,136
1096,2019-10-15,405136001,7997064,360-1,33.4899,126.488917,삼무공원사거리,06시,381.0,제원아파트,33.487531,126.489892,74
1097,2019-10-15,405136001,7997064,360-1,33.487531,126.489892,제원아파트,06시,267.0,은남동,33.485822,126.490897,144
1098,2019-10-15,405136001,7997064,360-1,33.485822,126.490897,은남동,06시,374.0,도호동,33.485662,126.494923,44
1099,2019-10-15,405136001,7997064,360-1,33.485662,126.494923,도호동,06시,321.0,연동주민센터,33.487317,126.496617,70
1100,2019-10-15,405136001,7997064,360-1,33.487317,126.496617,연동주민센터,06시,455.0,제주도청 신제주로터리,33.491433,126.496783,82
1101,2019-10-15,405136001,7997064,360-1,33.491433,126.496783,제주도청 신제주로터리,06시,528.0,연동입구,33.496203,126.496995,48
1102,2019-10-15,405136001,7997064,360-1,33.496203,126.496995,연동입구,06시,753.0,오라3동,33.49925,126.503183,68
1103,2019-10-15,405136001,7997064,360-1,33.500045,126.511035,동성마을,06시,354.0,제주버스터미널,33.49993,126.514863,148
1104,2019-10-15,405136001,7997064,360-1,33.49993,126.514863,제주버스터미널,06시,262.0,한국병원,33.499793,126.517687,142
1105,2019-10-15,405136001,7997064,360-1,33.499793,126.517687,한국병원,06시,333.0,남서광마을입구,33.499683000000005,126.521267,36
1106,2019-10-15,405136001,7997064,360-1,33.499683000000005,126.521267,남서광마을입구,06시,232.0,남서광마을,33.499789,126.523759,34
1107,2019-10-15,405136001,7997064,360-1,33.499789,126.523759,남서광마을,06시,193.0,탐라장애인 종합복지관,33.500017,126.525833,20
1108,2019-10-15,405136001,7997064,360-1,33.500017,126.525833,탐라장애인 종합복지관,06시,459.0,제주시청(아라방면),33.499559999999995,126.529771,58
1109,2019-10-15,405136001,7997064,360-1,33.499559999999995,126.529771,제주시청(아라방면),06시,454.0,고산동산(아라방면),33.496007,126.532287,140
1110,2019-10-15,405136001,7997064,360-1,33.496007,126.532287,고산동산(아라방면),06시,414.0,제주지방법원(아라방면),33.493109000000004,126.535091,144
1111,2019-10-15,405136001,7997064,360-1,33.493109000000004,126.535091,제주지방법원(아라방면),06시,525.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,194
1112,2019-10-15,405136001,7997064,360-1,33.489414000000004,126.538642,제주중앙여자고등학교(아라방면),06시,642.0,제주여자중고등학교(아라방면),33.48486,126.542928,88
1113,2019-10-15,405136001,7997064,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),06시,578.0,남국원(아라방면),33.479705,126.543811,66
1114,2019-10-15,405136001,7997064,360-1,33.479705,126.543811,남국원(아라방면),06시,355.0,아라초등학교,33.476533,126.544283,56
1115,2019-10-15,405136001,7997064,360-1,33.476533,126.544283,아라초등학교,06시,350.0,아라주공아파트,33.473655,126.545425,102
1116,2019-10-15,405136001,7997064,360-1,33.473655,126.545425,아라주공아파트,06시,244.0,인다마을,33.47145,126.5454,84
1117,2019-10-15,405136001,7997064,360-1,33.47145,126.5454,인다마을,06시,330.0,제주대학교병원,33.469089000000004,126.547389,34
1118,2019-10-15,405136001,7997064,360-1,33.469089000000004,126.547389,제주대학교병원,06시,738.0,죽성마을 입구,33.46313,126.549102,80
1119,2019-10-15,405136001,7997064,360-1,33.456267,126.55175,제주대학교입구,06시,266.0,제대마을,33.457724,126.554014,28
1120,2019-10-15,405136001,7997064,360-1,33.459893,126.561624,제주대학교,07시,415.0,제대아파트,33.458783000000004,126.557353,34
1121,2019-10-15,405136001,7997064,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),07시,642.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,190
1122,2019-10-15,405136001,7997064,360-1,33.485662,126.494923,도호동,08시,374.0,은남동,33.485822,126.490897,46
1123,2019-10-15,405136001,7997064,360-1,33.478867,126.483833,한라중학교/부영아파트,08시,417.0,대림2차아파트,33.47885,126.48835,126
1124,2019-10-15,405136001,7997064,360-1,33.47885,126.48835,대림2차아파트,08시,334.0,연동대림1차아파트,33.4807,126.489933,58
1125,2019-10-15,405136001,7997064,360-1,33.4807,126.489933,연동대림1차아파트,08시,550.0,케이티앤지,33.482077000000004,126.485355,152
1126,2019-10-15,405136001,7997064,360-1,33.482077000000004,126.485355,케이티앤지,09시,199.0,롯데마트,33.482142,126.483213,28
1127,2019-10-15,405136001,7997064,360-1,33.482142,126.483213,롯데마트,09시,341.0,원노형,33.483446,126.480758,70
1128,2019-10-15,405136001,7997064,360-1,33.483446,126.480758,원노형,09시,185.0,노형오거리,33.485853500000005,126.48053000000002,208
1129,2019-10-15,405136001,7997064,360-1,33.488046000000004,126.483112,남녕고등학교,09시,322.0,한라병원,33.489633000000005,126.486,140
1130,2019-10-15,405136001,7997064,360-1,33.489633000000005,126.486,한라병원,09시,291.0,삼무공원사거리,33.4899,126.488917,146
1131,2019-10-15,405136001,7997064,360-1,33.4899,126.488917,삼무공원사거리,09시,381.0,제원아파트,33.487531,126.489892,64
1132,2019-10-15,405136001,7997064,360-1,33.487531,126.489892,제원아파트,09시,267.0,은남동,33.485822,126.490897,58
1133,2019-10-15,405136001,7997064,360-1,33.485822,126.490897,은남동,09시,374.0,도호동,33.485662,126.494923,106
1134,2019-10-15,405136001,7997064,360-1,33.485662,126.494923,도호동,09시,321.0,연동주민센터,33.487317,126.496617,182
1135,2019-10-15,405136001,7997064,360-1,33.487317,126.496617,연동주민센터,09시,455.0,제주도청 신제주로터리,33.491433,126.496783,108
1136,2019-10-15,405136001,7997064,360-1,33.491433,126.496783,제주도청 신제주로터리,09시,528.0,연동입구,33.496203,126.496995,138
1137,2019-10-15,405136001,7997064,360-1,33.496203,126.496995,연동입구,09시,753.0,오라3동,33.49925,126.503183,56
1138,2019-10-15,405136001,7997064,360-1,33.49925,126.503183,오라3동,09시,381.0,월구마을,33.500133,126.507,84
1139,2019-10-15,405136001,7997064,360-1,33.49993,126.514863,제주버스터미널,09시,262.0,한국병원,33.499793,126.517687,116
1140,2019-10-15,405136001,7997064,360-1,33.499793,126.517687,한국병원,09시,333.0,남서광마을입구,33.499683000000005,126.521267,36
1141,2019-10-15,405136001,7997064,360-1,33.499683000000005,126.521267,남서광마을입구,09시,232.0,남서광마을,33.499789,126.523759,40
1142,2019-10-15,405136001,7997064,360-1,33.499789,126.523759,남서광마을,09시,193.0,탐라장애인 종합복지관,33.500017,126.525833,24
1143,2019-10-15,405136001,7997064,360-1,33.500017,126.525833,탐라장애인 종합복지관,09시,459.0,제주시청(아라방면),33.499559999999995,126.529771,42
1144,2019-10-15,405136001,7997064,360-1,33.499559999999995,126.529771,제주시청(아라방면),09시,454.0,고산동산(아라방면),33.496007,126.532287,78
1145,2019-10-15,405136001,7997064,360-1,33.489414000000004,126.538642,제주중앙여자고등학교(아라방면),09시,642.0,제주여자중고등학교(아라방면),33.48486,126.542928,164
1146,2019-10-15,405136001,7997064,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),09시,578.0,남국원(아라방면),33.479705,126.543811,80
1147,2019-10-15,405136001,7997064,360-1,33.473655,126.545425,아라주공아파트,09시,244.0,인다마을,33.47145,126.5454,78
1148,2019-10-15,405136001,7997064,360-1,33.47145,126.5454,인다마을,09시,330.0,제주대학교병원,33.469089000000004,126.547389,48
1149,2019-10-15,405136001,7997064,360-1,33.469089000000004,126.547389,제주대학교병원,09시,738.0,죽성마을 입구,33.46313,126.549102,84
1150,2019-10-15,405136001,7997064,360-1,33.456267,126.55175,제주대학교입구,09시,266.0,제대마을,33.457724,126.554014,42
1151,2019-10-15,405136001,7997064,360-1,33.457724,126.554014,제대마을,09시,333.0,제대아파트,33.458783000000004,126.557353,32
1152,2019-10-15,405136001,7997064,360-1,33.459893,126.561624,제주대학교,11시,415.0,제대아파트,33.458783000000004,126.557353,38
1153,2019-10-15,405136001,7997064,360-1,33.479705,126.543811,남국원(아라방면),11시,578.0,제주여자중고등학교(아라방면),33.48486,126.542928,42
1154,2019-10-15,405136001,7997064,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),11시,642.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,192
1155,2019-10-15,405136001,7997064,360-1,33.485662,126.494923,도호동,11시,374.0,은남동,33.485822,126.490897,58
1156,2019-10-15,405136001,7997064,360-1,33.488046000000004,126.483112,남녕고등학교,11시,252.0,노형오거리,33.485853500000005,126.48053000000002,64
1157,2019-10-15,405136001,7997064,360-1,33.478867,126.483833,한라중학교/부영아파트,12시,417.0,대림2차아파트,33.47885,126.48835,62
1158,2019-10-15,405136001,7997064,360-1,33.47885,126.48835,대림2차아파트,12시,334.0,연동대림1차아파트,33.4807,126.489933,40
1159,2019-10-15,405136001,7997064,360-1,33.4807,126.489933,연동대림1차아파트,12시,550.0,케이티앤지,33.482077000000004,126.485355,74
1160,2019-10-15,405136001,7997064,360-1,33.482077000000004,126.485355,케이티앤지,12시,199.0,롯데마트,33.482142,126.483213,36
1161,2019-10-15,405136001,7997064,360-1,33.482142,126.483213,롯데마트,12시,341.0,원노형,33.483446,126.480758,72
1162,2019-10-15,405136001,7997064,360-1,33.483446,126.480758,원노형,12시,185.0,노형오거리,33.485853500000005,126.48053000000002,74
1163,2019-10-15,405136001,7997064,360-1,33.488046000000004,126.483112,남녕고등학교,12시,322.0,한라병원,33.489633000000005,126.486,142
1164,2019-10-15,405136001,7997064,360-1,33.489633000000005,126.486,한라병원,12시,291.0,삼무공원사거리,33.4899,126.488917,138
1165,2019-10-15,405136001,7997064,360-1,33.4899,126.488917,삼무공원사거리,12시,381.0,제원아파트,33.487531,126.489892,102
1166,2019-10-15,405136001,7997064,360-1,33.487531,126.489892,제원아파트,12시,267.0,은남동,33.485822,126.490897,58
1167,2019-10-15,405136001,7997064,360-1,33.485822,126.490897,은남동,12시,374.0,도호동,33.485662,126.494923,56
1168,2019-10-15,405136001,7997064,360-1,33.485662,126.494923,도호동,12시,321.0,연동주민센터,33.487317,126.496617,112
1169,2019-10-15,405136001,7997064,360-1,33.487317,126.496617,연동주민센터,12시,455.0,제주도청 신제주로터리,33.491433,126.496783,88
1170,2019-10-15,405136001,7997064,360-1,33.491433,126.496783,제주도청 신제주로터리,12시,528.0,연동입구,33.496203,126.496995,192
1171,2019-10-15,405136001,7997064,360-1,33.496203,126.496995,연동입구,12시,753.0,오라3동,33.49925,126.503183,68
1172,2019-10-15,405136001,7997064,360-1,33.49925,126.503183,오라3동,12시,381.0,월구마을,33.500133,126.507,70
1173,2019-10-15,405136001,7997064,360-1,33.49993,126.514863,제주버스터미널,12시,262.0,한국병원,33.499793,126.517687,144
1174,2019-10-15,405136001,7997064,360-1,33.499793,126.517687,한국병원,12시,333.0,남서광마을입구,33.499683000000005,126.521267,130
1175,2019-10-15,405136001,7997064,360-1,33.499683000000005,126.521267,남서광마을입구,12시,232.0,남서광마을,33.499789,126.523759,46
1176,2019-10-15,405136001,7997064,360-1,33.499789,126.523759,남서광마을,12시,193.0,탐라장애인 종합복지관,33.500017,126.525833,28
1177,2019-10-15,405136001,7997064,360-1,33.500017,126.525833,탐라장애인 종합복지관,12시,459.0,제주시청(아라방면),33.499559999999995,126.529771,50
1178,2019-10-15,405136001,7997064,360-1,33.499559999999995,126.529771,제주시청(아라방면),12시,454.0,고산동산(아라방면),33.496007,126.532287,144
1179,2019-10-15,405136001,7997064,360-1,33.496007,126.532287,고산동산(아라방면),12시,414.0,제주지방법원(아라방면),33.493109000000004,126.535091,136
1180,2019-10-15,405136001,7997064,360-1,33.493109000000004,126.535091,제주지방법원(아라방면),12시,525.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,202
1181,2019-10-15,405136001,7997064,360-1,33.489414000000004,126.538642,제주중앙여자고등학교(아라방면),12시,642.0,제주여자중고등학교(아라방면),33.48486,126.542928,92
1182,2019-10-15,405136001,7997064,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),12시,578.0,남국원(아라방면),33.479705,126.543811,68
1183,2019-10-15,405136001,7997064,360-1,33.479705,126.543811,남국원(아라방면),12시,355.0,아라초등학교,33.476533,126.544283,54
1184,2019-10-15,405136001,7997064,360-1,33.476533,126.544283,아라초등학교,12시,350.0,아라주공아파트,33.473655,126.545425,94
1185,2019-10-15,405136001,7997064,360-1,33.473655,126.545425,아라주공아파트,13시,244.0,인다마을,33.47145,126.5454,86
1186,2019-10-15,405136001,7997064,360-1,33.47145,126.5454,인다마을,13시,330.0,제주대학교병원,33.469089000000004,126.547389,46
1187,2019-10-15,405136001,7997064,360-1,33.460496,126.54979,남국사,13시,591.0,제주대학교입구,33.456267,126.55175,124
1188,2019-10-15,405136001,7997064,360-1,33.456267,126.55175,제주대학교입구,13시,266.0,제대마을,33.457724,126.554014,24
1189,2019-10-15,405136001,7997064,360-1,33.457724,126.554014,제대마을,13시,333.0,제대아파트,33.458783000000004,126.557353,32
1190,2019-10-15,405136001,7997064,360-1,33.458783000000004,126.557353,제대아파트,13시,415.0,제주대학교,33.459893,126.561624,46
1191,2019-10-15,405136001,7997064,360-1,33.476533,126.544283,아라초등학교,14시,355.0,남국원(아라방면),33.479705,126.543811,152
1192,2019-10-15,405136001,7997064,360-1,33.479705,126.543811,남국원(아라방면),14시,578.0,제주여자중고등학교(아라방면),33.48486,126.542928,42
1193,2019-10-15,405136001,7997064,360-1,33.485662,126.494923,도호동,14시,374.0,은남동,33.485822,126.490897,74
1194,2019-10-15,405136001,7997064,360-1,33.478867,126.483833,한라중학교/부영아파트,15시,417.0,대림2차아파트,33.47885,126.48835,154
1195,2019-10-15,405136001,7997064,360-1,33.47885,126.48835,대림2차아파트,15시,334.0,연동대림1차아파트,33.4807,126.489933,60
1196,2019-10-15,405136001,7997064,360-1,33.4807,126.489933,연동대림1차아파트,15시,550.0,케이티앤지,33.482077000000004,126.485355,120
1197,2019-10-15,405136001,7997064,360-1,33.482077000000004,126.485355,케이티앤지,15시,199.0,롯데마트,33.482142,126.483213,36
1198,2019-10-15,405136001,7997064,360-1,33.482142,126.483213,롯데마트,15시,341.0,원노형,33.483446,126.480758,70
1199,2019-10-15,405136001,7997064,360-1,33.483446,126.480758,원노형,15시,185.0,노형오거리,33.485853500000005,126.48053000000002,58
1200,2019-10-15,405136001,7997064,360-1,33.485853500000005,126.48053000000002,노형오거리,15시,252.0,남녕고등학교,33.488046000000004,126.483112,166
1201,2019-10-15,405136001,7997064,360-1,33.488046000000004,126.483112,남녕고등학교,15시,322.0,한라병원,33.489633000000005,126.486,144
1202,2019-10-15,405136001,7997064,360-1,33.489633000000005,126.486,한라병원,15시,291.0,삼무공원사거리,33.4899,126.488917,72
1203,2019-10-15,405136001,7997064,360-1,33.4899,126.488917,삼무공원사거리,15시,381.0,제원아파트,33.487531,126.489892,174
1204,2019-10-15,405136001,7997064,360-1,33.487531,126.489892,제원아파트,15시,267.0,은남동,33.485822,126.490897,72
1205,2019-10-15,405136001,7997064,360-1,33.485822,126.490897,은남동,15시,374.0,도호동,33.485662,126.494923,58
1206,2019-10-15,405136001,7997064,360-1,33.485662,126.494923,도호동,15시,321.0,연동주민센터,33.487317,126.496617,154
1207,2019-10-15,405136001,7997064,360-1,33.487317,126.496617,연동주민센터,15시,455.0,제주도청 신제주로터리,33.491433,126.496783,90
1208,2019-10-15,405136001,7997064,360-1,33.491433,126.496783,제주도청 신제주로터리,15시,528.0,연동입구,33.496203,126.496995,190
1209,2019-10-15,405136001,7997064,360-1,33.496203,126.496995,연동입구,15시,753.0,오라3동,33.49925,126.503183,70
1210,2019-10-15,405136001,7997064,360-1,33.49925,126.503183,오라3동,15시,381.0,월구마을,33.500133,126.507,90
1211,2019-10-15,405136001,7997064,360-1,33.500133,126.507,월구마을,15시,375.0,동성마을,33.500045,126.511035,28
1212,2019-10-15,405136001,7997064,360-1,33.500045,126.511035,동성마을,15시,354.0,제주버스터미널,33.49993,126.514863,66
1213,2019-10-15,405136001,7997064,360-1,33.49993,126.514863,제주버스터미널,15시,262.0,한국병원,33.499793,126.517687,122
1214,2019-10-15,405136001,7997064,360-1,33.499793,126.517687,한국병원,15시,333.0,남서광마을입구,33.499683000000005,126.521267,48
1215,2019-10-15,405136001,7997064,360-1,33.499683000000005,126.521267,남서광마을입구,15시,232.0,남서광마을,33.499789,126.523759,42
1216,2019-10-15,405136001,7997064,360-1,33.499789,126.523759,남서광마을,15시,193.0,탐라장애인 종합복지관,33.500017,126.525833,92
1217,2019-10-15,405136001,7997064,360-1,33.500017,126.525833,탐라장애인 종합복지관,16시,459.0,제주시청(아라방면),33.499559999999995,126.529771,60
1218,2019-10-15,405136001,7997064,360-1,33.499559999999995,126.529771,제주시청(아라방면),16시,454.0,고산동산(아라방면),33.496007,126.532287,64
1219,2019-10-15,405136001,7997064,360-1,33.496007,126.532287,고산동산(아라방면),16시,414.0,제주지방법원(아라방면),33.493109000000004,126.535091,110
1220,2019-10-15,405136001,7997064,360-1,33.493109000000004,126.535091,제주지방법원(아라방면),16시,525.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,202
1221,2019-10-15,405136001,7997064,360-1,33.489414000000004,126.538642,제주중앙여자고등학교(아라방면),16시,642.0,제주여자중고등학교(아라방면),33.48486,126.542928,88
1222,2019-10-15,405136001,7997064,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),16시,578.0,남국원(아라방면),33.479705,126.543811,62
1223,2019-10-15,405136001,7997064,360-1,33.479705,126.543811,남국원(아라방면),16시,355.0,아라초등학교,33.476533,126.544283,62
1224,2019-10-15,405136001,7997064,360-1,33.476533,126.544283,아라초등학교,16시,350.0,아라주공아파트,33.473655,126.545425,102
1225,2019-10-15,405136001,7997064,360-1,33.473655,126.545425,아라주공아파트,16시,244.0,인다마을,33.47145,126.5454,80
1226,2019-10-15,405136001,7997064,360-1,33.47145,126.5454,인다마을,16시,330.0,제주대학교병원,33.469089000000004,126.547389,38
1227,2019-10-15,405136001,7997064,360-1,33.469089000000004,126.547389,제주대학교병원,16시,738.0,죽성마을 입구,33.46313,126.549102,66
1228,2019-10-15,405136001,7997064,360-1,33.456267,126.55175,제주대학교입구,16시,266.0,제대마을,33.457724,126.554014,20
1229,2019-10-15,405136001,7997064,360-1,33.479705,126.543811,남국원(아라방면),17시,578.0,제주여자중고등학교(아라방면),33.48486,126.542928,50
1230,2019-10-15,405136001,7997064,360-1,33.485662,126.494923,도호동,17시,374.0,은남동,33.485822,126.490897,194
1231,2019-10-15,405136001,7997064,360-1,33.4769,126.483133,부영아파트,18시,383.0,한라중학교/부영아파트,33.478867,126.483833,76
1232,2019-10-15,405136001,7997064,360-1,33.478867,126.483833,한라중학교/부영아파트,18시,417.0,대림2차아파트,33.47885,126.48835,168
1233,2019-10-15,405136001,7997064,360-1,33.47885,126.48835,대림2차아파트,18시,334.0,연동대림1차아파트,33.4807,126.489933,94
1234,2019-10-15,405136001,7997064,360-1,33.4807,126.489933,연동대림1차아파트,18시,550.0,케이티앤지,33.482077000000004,126.485355,246
1235,2019-10-15,405136001,7997064,360-1,33.482077000000004,126.485355,케이티앤지,18시,199.0,롯데마트,33.482142,126.483213,30
1236,2019-10-15,405136001,7997064,360-1,33.482142,126.483213,롯데마트,18시,341.0,원노형,33.483446,126.480758,64
1237,2019-10-15,405136001,7997064,360-1,33.483446,126.480758,원노형,18시,185.0,노형오거리,33.485853500000005,126.48053000000002,92
1238,2019-10-15,405136001,7997064,360-1,33.488046000000004,126.483112,남녕고등학교,18시,322.0,한라병원,33.489633000000005,126.486,170
1239,2019-10-15,405136001,7997064,360-1,33.489633000000005,126.486,한라병원,19시,291.0,삼무공원사거리,33.4899,126.488917,52
1240,2019-10-15,405136001,7997064,360-1,33.4899,126.488917,삼무공원사거리,19시,381.0,제원아파트,33.487531,126.489892,226
1241,2019-10-15,405136001,7997064,360-1,33.487531,126.489892,제원아파트,19시,267.0,은남동,33.485822,126.490897,184
1242,2019-10-15,405136001,7997064,360-1,33.485822,126.490897,은남동,19시,374.0,도호동,33.485662,126.494923,64
1243,2019-10-15,405136001,7997064,360-1,33.485662,126.494923,도호동,19시,321.0,연동주민센터,33.487317,126.496617,168
1244,2019-10-15,405136001,7997064,360-1,33.487317,126.496617,연동주민센터,19시,455.0,제주도청 신제주로터리,33.491433,126.496783,90
1245,2019-10-15,405136001,7997064,360-1,33.491433,126.496783,제주도청 신제주로터리,19시,528.0,연동입구,33.496203,126.496995,88
1246,2019-10-15,405136001,7997064,360-1,33.496203,126.496995,연동입구,19시,753.0,오라3동,33.49925,126.503183,114
1247,2019-10-15,405136001,7997064,360-1,33.49925,126.503183,오라3동,19시,381.0,월구마을,33.500133,126.507,32
1248,2019-10-15,405136001,7997064,360-1,33.49993,126.514863,제주버스터미널,19시,262.0,한국병원,33.499793,126.517687,136
1249,2019-10-15,405136001,7997064,360-1,33.499793,126.517687,한국병원,19시,333.0,남서광마을입구,33.499683000000005,126.521267,36
1250,2019-10-15,405136001,7997064,360-1,33.499683000000005,126.521267,남서광마을입구,19시,232.0,남서광마을,33.499789,126.523759,40
1251,2019-10-15,405136001,7997064,360-1,33.499789,126.523759,남서광마을,19시,193.0,탐라장애인 종합복지관,33.500017,126.525833,32
1252,2019-10-15,405136001,7997064,360-1,33.500017,126.525833,탐라장애인 종합복지관,19시,459.0,제주시청(아라방면),33.499559999999995,126.529771,112
1253,2019-10-15,405136001,7997064,360-1,33.499559999999995,126.529771,제주시청(아라방면),19시,454.0,고산동산(아라방면),33.496007,126.532287,86
1254,2019-10-15,405136001,7997064,360-1,33.496007,126.532287,고산동산(아라방면),19시,414.0,제주지방법원(아라방면),33.493109000000004,126.535091,124
1255,2019-10-15,405136001,7997064,360-1,33.493109000000004,126.535091,제주지방법원(아라방면),19시,525.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,202
1256,2019-10-15,405136001,7997064,360-1,33.489414000000004,126.538642,제주중앙여자고등학교(아라방면),19시,642.0,제주여자중고등학교(아라방면),33.48486,126.542928,90
1257,2019-10-15,405136001,7997064,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),19시,578.0,남국원(아라방면),33.479705,126.543811,72
1258,2019-10-15,405136001,7997064,360-1,33.479705,126.543811,남국원(아라방면),19시,355.0,아라초등학교,33.476533,126.544283,50
1259,2019-10-15,405136001,7997064,360-1,33.476533,126.544283,아라초등학교,19시,350.0,아라주공아파트,33.473655,126.545425,102
1260,2019-10-15,405136001,7997064,360-1,33.473655,126.545425,아라주공아파트,19시,244.0,인다마을,33.47145,126.5454,82
